entity_name,entity_type,salty,umami,sweet,sour,bitter,notes
oats,ingredient,0.005,0.209,0.361,0.135,0.271,"Category: Cereal, Molecules: 170"
oats_fermented,ingredient_processed,0.0,0.3,0.2,0.7,0.1,Fermentation increases sourness and umami
oats_toasted,ingredient_processed,0.0,0.3,0.5,0.0,0.3,Toasting increases sweetness and bitterness
oats_steelcut,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Steel-cutting reduces bitterness
oats_rolled,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Rolled oats have slightly reduced bitterness
rice,ingredient,0.008,0.201,0.351,0.141,0.23,"Category: Cereal, Molecules: 199"
rice_fermented,ingredient_processed,0.0,0.3,0.2,0.8,0.1,Fermentation increases sourness and umami
rice_pickled,ingredient_processed,0.2,0.1,0.1,0.9,0.1,Pickling adds sourness and salt
rice_roasted,ingredient_processed,0.0,0.4,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
rice_popped,ingredient_processed,0.0,0.3,0.6,0.0,0.2,Popping increases sweetness and reduces bitterness
rice_parboiled,ingredient_processed,0.0,0.3,0.4,0.0,0.2,Parboiling reduces bitterness and enhances sweetness
corn,ingredient,0.004,0.133,0.343,0.125,0.29,"Category: Maize, Molecules: 200"
corn_fermented,ingredient_processed,0.0,0.2,0.1,0.8,0.1,Fermentation increases sourness and umami
corn_popped,ingredient_processed,0.0,0.2,0.6,0.0,0.2,Popping increases sweetness and bitterness
corn_grilled,ingredient_processed,0.0,0.3,0.4,0.0,0.3,"Grilling caramelizes, enhancing sweetness and bitterness"
corn_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
corn_caramelized,ingredient_processed,0.0,0.4,0.7,0.0,0.3,Caramelization creates sweet-savory compounds
corn oil,ingredient,0.017,0.239,0.37,0.217,0.152,"Category: Maize, Molecules: 46"
corn_oil_refined,ingredient_processed,0.0,0.2,0.4,0.0,0.0,Refining removes impurities and reduces bitterness
corn_oil_heated,ingredient_processed,0.0,0.3,0.4,0.0,0.2,Heating increases bitterness through oxidation
corn_oil_fried,ingredient_processed,0.0,0.4,0.5,0.0,0.3,"Frying creates Maillard products, enhancing umami and bitterness"
corn_oil_roasted,ingredient_processed,0.0,0.5,0.6,0.0,0.4,Roasting increases sweetness and bitterness through caramelization
popcorn,ingredient,0.0,0.422,0.319,0.135,0.216,"Category: Maize, Molecules: 37"
popcorn_popped,ingredient_processed,0.0,0.6,0.5,0.0,0.2,Maillard reaction during popping creates umami and sweet compounds
popcorn_caramelized,ingredient_processed,0.0,0.5,0.7,0.0,0.3,Caramelization during popping enhances sweetness and bitterness
popcorn_fermented,ingredient_processed,0.0,0.5,0.2,0.6,0.1,Fermentation increases sourness and umami
popcorn_puffed,ingredient_processed,0.0,0.4,0.4,0.0,0.2,Puffing increases sweetness and reduces bitterness
sweetcorn,ingredient,0.0,0.417,0.189,0.083,0.278,"Category: Maize, Molecules: 36"
sweetcorn_boiled,ingredient_processed,0.0,0.5,0.2,0.0,0.1,Boiling softens and slightly sweetens
sweetcorn_grilled,ingredient_processed,0.0,0.5,0.4,0.0,0.3,"Grilling caramelizes, enhancing sweetness and bitterness"
sweetcorn_fried,ingredient_processed,0.0,0.5,0.5,0.0,0.4,"Frying caramelizes, intensifying sweetness and bitterness"
sweetcorn_canned,ingredient_processed,0.0,0.4,0.2,0.1,0.1,Canning slightly increases sourness due to acidification
sweetcorn_popped,ingredient_processed,0.0,0.4,0.6,0.0,0.2,Popping enhances sweetness and reduces bitterness
butter,ingredient,0.0,0.151,0.38,0.197,0.122,"Category: Dairy, Molecules: 131"
butter_clarified,ingredient_processed,0.0,0.2,0.4,0.0,0.1,"Melting and skimming removes water and milk solids, concentrating fat and milk proteins"
butter_fermented,ingredient_processed,0.0,0.3,0.2,0.5,0.1,Lactic acid fermentation creates acids (sour) and enhances umami
butter_burnt,ingredient_processed,0.0,0.2,0.6,0.0,0.4,High heat caramelization creates sweet and bitter compounds
butter_salted,ingredient_processed,0.2,0.2,0.3,0.0,0.1,Adding salt enhances salty and umami tastes
buttermilk,ingredient,0.0,0.125,0.225,0.25,0.25,"Category: Dairy, Molecules: 16"
buttermilk_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Lactic acid fermentation increases sourness
buttermilk_cultured,ingredient_processed,0.0,0.3,0.2,0.7,0.1,Culturing with bacteria increases sourness and umami
buttermilk_aged,ingredient_processed,0.0,0.2,0.3,0.4,0.2,Aging increases bitterness and slight sourness
buttermilk_whipped,ingredient_processed,0.0,0.1,0.3,0.1,0.1,Whipping increases sweetness and reduces bitterness
cheese,ingredient,0.007,0.279,0.321,0.162,0.145,"Category: Dairy, Molecules: 117"
cheese_blue,ingredient_processed,0.1,0.5,0.3,0.7,0.2,Aging and mold growth increase acidity (sour) and produce ammonia (umami)
cheese_brie,ingredient_processed,0.1,0.4,0.3,0.6,0.1,Washing and ripening increase acidity (sour) and develop flavors (umami)
cheese_gouda,ingredient_processed,0.2,0.6,0.4,0.2,0.1,Aging and bacterial action enhance umami and slight sweetness
cheese_cheddar,ingredient_processed,0.3,0.7,0.2,0.4,0.1,Aging and bacterial action enhance umami and slight bitterness
cheese_parmesan,ingredient_processed,0.4,0.8,0.5,0.1,0.2,"Aging and bacterial action enhance umami, sweetness, and bitterness"
cheese_ricotta,ingredient_processed,0.0,0.2,0.5,0.1,0.0,Cooking and draining reduce acidity (sour) and enhance sweetness
cheese_mozzarella,ingredient_processed,0.1,0.4,0.6,0.1,0.0,Heating and stretching reduce acidity (sour) and enhance sweetness
blue cheese,ingredient,0.005,0.243,0.364,0.142,0.11,"Category: Dairy, Molecules: 155"
blue_cheese_ripened,ingredient_processed,0.01,0.3,0.4,0.6,0.1,Ripening increases acidity (sour) and proteolysis (umami)
blue_cheese_brined,ingredient_processed,0.2,0.3,0.2,0.8,0.1,Brine adds salt (salty) and increases acidity (sour)
blue_cheese_smoked,ingredient_processed,0.1,0.4,0.3,0.1,0.3,Smoke compounds add umami and slight bitterness
blue_cheese_melted,ingredient_processed,0.0,0.2,0.5,0.1,0.1,Melting reduces bitterness and enhances sweetness
camembert cheese,ingredient,0.006,0.292,0.345,0.144,0.144,"Category: Dairy, Molecules: 132"
camembert_blue,ingredient_processed,0.01,0.3,0.35,0.5,0.15,Penicillium candidum mold creates lactic acid (sour) and ammonia (umami)
camembert_brie,ingredient_processed,0.01,0.3,0.35,0.2,0.15,Brie de Meaux bacteria create more lactic acid (sour) than Camembert
camembert_roasted,ingredient_processed,0.01,0.3,0.4,0.1,0.2,"Roasting caramelizes lactose, increasing sweetness and bitterness"
camembert_melted,ingredient_processed,0.01,0.3,0.4,0.1,0.1,"Melting denatures proteins, enhancing umami and slight bitterness"
cheddar cheese,ingredient,0.005,0.261,0.354,0.149,0.122,"Category: Dairy, Molecules: 148"
cheddar_blue,ingredient_processed,0.01,0.3,0.35,0.5,0.1,Penicillium mold produces acids (sour) and enhances umami
cheddar_aged,ingredient_processed,0.01,0.35,0.4,0.2,0.1,Aging increases umami and slight bitterness
cheddar_melted,ingredient_processed,0.01,0.25,0.45,0.05,0.1,Melting reduces bitterness and slight increase in sweetness
cheddar_grated,ingredient_processed,0.01,0.27,0.36,0.15,0.1,Grate size reduction can slightly enhance umami and sweetness
comte cheese,ingredient,0.006,0.259,0.386,0.143,0.143,"Category: Dairy, Molecules: 126"
comte_cheese_blue,ingredient_processed,0.01,0.3,0.4,0.5,0.1,Penicillium roqueforti mold introduces sourness and bitterness
comte_cheese_aged,ingredient_processed,0.01,0.4,0.4,0.2,0.1,Aging enhances umami and slight bitterness
comte_cheese_melted,ingredient_processed,0.01,0.3,0.5,0.0,0.1,"Melting reduces bitterness and sourness, enhances sweetness"
comte_cheese_grated,ingredient_processed,0.01,0.3,0.4,0.1,0.1,"Grate size reduction increases surface area, enhancing all tastes"
cottage cheese,ingredient,0.007,0.279,0.328,0.162,0.145,"Category: Dairy, Molecules: 117"
cottage_cheese_fermented,ingredient_processed,0.0,0.3,0.2,0.8,0.1,Lactic acid fermentation increases sourness
cottage_cheese_aged,ingredient_processed,0.0,0.4,0.3,0.6,0.1,Aging enhances umami and sourness
cottage_cheese_creamed,ingredient_processed,0.0,0.2,0.5,0.1,0.1,Creaming increases sweetness
cottage_cheese_burnt,ingredient_processed,0.0,0.3,0.6,0.0,0.3,"Burning caramelizes, increasing sweetness and bitterness"
cream cheese,ingredient,0.007,0.281,0.324,0.155,0.147,"Category: Dairy, Molecules: 116"
cream_cheese_fermented,ingredient_processed,0.0,0.3,0.2,0.8,0.1,Lactic acid fermentation increases sourness
cream_cheese_aged,ingredient_processed,0.0,0.4,0.3,0.6,0.1,Aging enhances umami and sourness
cream_cheese_carbonized,ingredient_processed,0.0,0.2,0.6,0.0,0.3,Carbonization creates sweet and bitter compounds
cream_cheese_blue,ingredient_processed,0.0,0.3,0.2,0.7,0.1,Penicillium mold fermentation increases sourness and blue mold flavor
domiati cheese,ingredient,0.007,0.286,0.33,0.158,0.14,"Category: Dairy, Molecules: 114"
domiati_cheese_blue,ingredient_processed,0.01,0.3,0.2,0.6,0.1,Penicillium roqueforti mold creates acids (sour) and amino acids (umami)
domiati_cheese_aged,ingredient_processed,0.01,0.4,0.3,0.2,0.1,Aging increases umami and slight bitterness
domiati_cheese_grilled,ingredient_processed,0.02,0.3,0.4,0.0,0.2,"Grilling caramelizes lactose, creating sweet and bitter compounds"
domiati_cheese_melted,ingredient_processed,0.01,0.3,0.4,0.0,0.1,"Melting denatures proteins, enhancing umami"
emmental cheese,ingredient,0.007,0.295,0.33,0.158,0.132,"Category: Dairy, Molecules: 114"
emmental_cheese_aged,ingredient_processed,0.01,0.35,0.4,0.2,0.1,"Aging increases umami, sweet, and sour"
emmental_cheese_blue,ingredient_processed,0.02,0.3,0.35,0.25,0.15,"Penicillium mold creates blue veins, enhancing umami and sour"
emmental_cheese_brined,ingredient_processed,0.05,0.25,0.3,0.4,0.1,Brine adds salt and slight sourness
emmental_cheese_grated,ingredient_processed,0.01,0.3,0.35,0.1,0.1,"Grate size affects surface area, slightly altering taste perception"
emmental_cheese_melted,ingredient_processed,0.01,0.3,0.45,0.1,0.1,"Melting concentrates flavors, enhancing sweetness"
feta cheese,ingredient,0.007,0.29,0.324,0.155,0.138,"Category: Dairy, Molecules: 116"
feta_aged,ingredient_processed,0.1,0.4,0.5,0.3,0.1,Aging increases umami and slight bitterness
feta_burnt,ingredient_processed,0.0,0.3,0.6,0.0,0.5,"Burning caramelizes lactose, increasing sweetness and bitterness"
feta_brined,ingredient_processed,0.3,0.2,0.1,0.8,0.1,"Brine adds salt and acidity, enhancing sourness"
feta_fermented,ingredient_processed,0.1,0.5,0.2,0.7,0.1,Fermentation increases sourness and umami
feta_grilled,ingredient_processed,0.1,0.4,0.4,0.0,0.3,"Grilling caramelizes sugars, increasing sweetness and bitterness"
feta_smoked,ingredient_processed,0.2,0.5,0.3,0.0,0.4,Smoke compounds add umami and slight bitterness
goat cheese,ingredient,0.007,0.279,0.33,0.171,0.128,"Category: Dairy, Molecules: 117"
goat_cheese_blue,ingredient_processed,0.1,0.4,0.3,0.8,0.1,Penicillium roqueforti mold creates lactic acid (sour) and amino acids (umami)
goat_cheese_ripened,ingredient_processed,0.0,0.3,0.4,0.6,0.1,Aging increases lactic acid (sour) and amino acids (umami)
goat_cheese_burnt,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Burning caramelizes lactose, creating bitterness and sweetness"
goat_cheese_brined,ingredient_processed,0.4,0.2,0.1,0.9,0.1,Brine adds salt (salty) and acetic acid (sour)
gruyere cheese,ingredient,0.005,0.264,0.353,0.158,0.164,"Category: Dairy, Molecules: 146"
gruyere_cheese_aged,ingredient_processed,0.01,0.3,0.4,0.2,0.1,"Aging increases umami, sweet, and sour"
gruyere_cheese_blue,ingredient_processed,0.02,0.25,0.3,0.3,0.1,"Penicillium mold creates blue veins, increasing sour and bitter"
gruyere_cheese_grated,ingredient_processed,0.005,0.26,0.35,0.16,0.16,"Gratings have larger surface area, enhancing all tastes"
gruyere_cheese_melted,ingredient_processed,0.01,0.28,0.4,0.1,0.1,"Melting concentrates flavors, increasing umami and sweet"
limburger cheese,ingredient,0.007,0.298,0.324,0.155,0.138,"Category: Dairy, Molecules: 116"
limburger_cheese_blue,ingredient_processed,0.01,0.35,0.38,0.25,0.15,Aging and surface mold growth increase umami and sour
limburger_cheese_fermented,ingredient_processed,0.01,0.4,0.35,0.2,0.1,Lactic acid fermentation enhances umami and sour
limburger_cheese_smoked,ingredient_processed,0.02,0.45,0.3,0.1,0.15,Smoke compounds add umami and slight bitterness
limburger_cheese_grilled,ingredient_processed,0.01,0.3,0.4,0.05,0.1,"Heat caramelizes sugars, creating sweet-savory crust"
limburger_cheese_melted,ingredient_processed,0.01,0.3,0.45,0.05,0.1,"Melting concentrates flavors, enhancing umami and sweet"
mozzarella cheese,ingredient,0.007,0.28,0.338,0.167,0.133,"Category: Dairy, Molecules: 120"
mozzarella_aged,ingredient_processed,0.1,0.4,0.5,0.2,0.1,Aging increases umami and sweetness through proteolysis and lipolysis
mozzarella_blue,ingredient_processed,0.1,0.5,0.3,0.6,0.2,"Penicillium mold creates acetic and propionic acids (sour), and increases umami"
mozzarella_burnt,ingredient_processed,0.1,0.3,0.7,0.0,0.5,"Excessive heat causes caramelization, increasing sweetness and bitterness"
mozzarella_fermented,ingredient_processed,0.1,0.6,0.2,0.8,0.1,Lactic acid fermentation increases sourness and umami
mozzarella_grilled,ingredient_processed,0.1,0.4,0.5,0.0,0.3,Heat and Maillard reaction create savory-sweet compounds and slight bitterness
mozzarella_melted,ingredient_processed,0.0,0.3,0.6,0.0,0.1,"Melting reduces saltiness and bitterness, increases sweetness"
mozzarella_pasteurized,ingredient_processed,0.0,0.2,0.3,0.1,0.1,Pasteurization reduces bitterness and slight increase in sweetness
mozzarella_ricotta,ingredient_processed,0.0,0.2,0.4,0.1,0.1,"Acidification and heat cause coagulation, increasing sweetness"
munster cheese,ingredient,0.007,0.288,0.333,0.159,0.133,"Category: Dairy, Molecules: 113"
munster_cheese_blue,ingredient_processed,0.1,0.4,0.2,0.7,0.1,Penicillium roqueforti mold creates acids (sour) and amino acids (umami)
munster_cheese_aged,ingredient_processed,0.0,0.4,0.4,0.2,0.2,Aging increases sweetness and umami through proteolysis
munster_cheese_grilled,ingredient_processed,0.1,0.5,0.6,0.0,0.3,"Heat caramelizes lactose and proteins, creating sweet and bitter compounds"
munster_cheese_melted,ingredient_processed,0.0,0.3,0.5,0.0,0.1,"Melting denatures proteins, reducing overall bitterness"
other cheeses,ingredient,0.006,0.262,0.356,0.156,0.141,"Category: Dairy, Molecules: 128"
other_cheese_blue,ingredient_processed,0.01,0.3,0.4,0.6,0.1,Aging and mold growth increase acidity (sour) and proteolysis (umami)
other_cheese_gouda,ingredient_processed,0.01,0.3,0.4,0.2,0.1,Aging and bacterial action increase umami and slight bitterness
other_cheese_brie,ingredient_processed,0.01,0.3,0.4,0.5,0.1,Aging and mold growth increase acidity (sour) and proteolysis (umami)
other_cheese_cheddar,ingredient_processed,0.02,0.4,0.3,0.2,0.1,Aging and bacterial action increase umami and slight bitterness
other_cheese_mozzarella,ingredient_processed,0.01,0.2,0.4,0.1,0.1,Pasteurization and acidification reduce bitterness and enhance sweetness
other_cheese_ricotta,ingredient_processed,0.01,0.2,0.5,0.1,0.1,Acidification and coagulation enhance sweetness and reduce bitterness
parmesan cheese,ingredient,0.005,0.216,0.349,0.144,0.162,"Category: Dairy, Molecules: 165"
parmesan_aged,ingredient_processed,0.01,0.3,0.4,0.2,0.1,"Aging increases umami, sweet, and sour"
parmesan_grated,ingredient_processed,0.005,0.25,0.35,0.15,0.16,"Gratings have larger surface area, enhancing all tastes"
parmesan_fried,ingredient_processed,0.05,0.35,0.5,0.05,0.2,"Frying caramelizes, increasing sweet and bitter"
parmesan_melted,ingredient_processed,0.01,0.2,0.4,0.1,0.1,"Melting reduces bitterness, enhances creaminess"
provolone cheese,ingredient,0.006,0.261,0.339,0.176,0.136,"Category: Dairy, Molecules: 125"
provolone_aged,ingredient_processed,0.01,0.3,0.4,0.2,0.1,Aging increases umami and sweetness through proteolysis and lipolysis
provolone_blue,ingredient_processed,0.02,0.35,0.3,0.25,0.15,"Penicillium mold creates blue veins, enhancing umami and sourness"
provolone_grated,ingredient_processed,0.005,0.25,0.35,0.15,0.12,"Gratings have increased surface area, enhancing all tastes"
provolone_melted,ingredient_processed,0.01,0.3,0.45,0.1,0.1,"Melting concentrates flavors, increasing umami and sweetness"
romano cheese,ingredient,0.007,0.278,0.319,0.165,0.14,"Category: Dairy, Molecules: 121"
romano_cheese_blue,ingredient_processed,0.1,0.4,0.3,0.8,0.2,Penicillium mold creates acids (sour) and ammonia (umami)
romano_cheese_aged,ingredient_processed,0.0,0.4,0.4,0.2,0.2,Aging enhances umami and slight bitterness
romano_cheese_grated,ingredient_processed,0.0,0.3,0.4,0.1,0.2,"Grate size affects surface area and moisture, enhancing sweetness"
romano_cheese_melted,ingredient_processed,0.0,0.3,0.5,0.1,0.1,"Melting changes protein structure, enhancing sweetness"
roquefort cheese,ingredient,0.007,0.286,0.33,0.158,0.132,"Category: Dairy, Molecules: 114"
roquefort_cheese_blue,ingredient_processed,0.01,0.3,0.35,0.4,0.15,Penicillium roqueforti mold creates lactic acid (sour) and increases umami
roquefort_cheese_aged,ingredient_processed,0.01,0.35,0.38,0.2,0.15,Aging enhances umami and slight bitterness
roquefort_cheese_melted,ingredient_processed,0.01,0.25,0.4,0.05,0.1,"Melting reduces sourness and bitterness, increases sweetness"
roquefort_cheese_crumbled,ingredient_processed,0.01,0.3,0.35,0.15,0.15,"Crumbing does not significantly alter taste, but increases surface area for moisture loss"
russian cheese,ingredient,0.007,0.267,0.333,0.172,0.148,"Category: Dairy, Molecules: 122"
russian_cheese_fermented,ingredient_processed,0.0,0.3,0.2,0.8,0.1,Lactic acid fermentation increases sourness
russian_cheese_aged,ingredient_processed,0.0,0.4,0.4,0.2,0.1,Aging enhances umami and sweetness
russian_cheese_blue,ingredient_processed,0.0,0.3,0.2,0.6,0.1,Penicillium mold creates unique sour and bitter notes
russian_cheese_brined,ingredient_processed,0.2,0.3,0.1,0.9,0.1,Brine adds salt and increases sourness
